Significant,-LOG(P-value),Difference,T:.Protein.IDs,T:.Majority.protein.IDs,T:.Protein.names,T:.Gene.names,Symbol.color,Symbol.type,Symbol.size,Show.label,C:.Only.identified.by.site,C:.Reverse,C:.Potential.contami1000t,N:.Peptides,N:.Mol..weight.[kDa],N:.Valid.values,N:.Valid.values.15.min,N:.Valid.values.30.min,N:.Valid.values.60.min,N:.Valid.values.unstim,15.min.FG.167.neu,15.min.FG.168.neu,15.min.FG.169.neu,15.min.FG.170.neu,30.min.FG171.neu,30.min.FG172.neu,30.min.FG173.neu,30.min.FG174.neu,60.min.FG175.neu,60.min.FG176.neu,60.min.FG177.neu,60.min.FG178.neu,unstim.FG163.neu,unstim.FG164.neu,unstim.FG165.neu,unstim.FG166.neu,ORIGIN,PULLED_PROTEIN,KO
FALSE,0.420926530993518,0.300499439239502,Q7TMK9,Q7TMK9,Heterogeneous nuclear ribonucleoprotein Q,Syncrip,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,26,69.632,16,4,4,4,4,21.9847679138184,22.4658679962158,22.5110683441162,22.4678688049316,22.4180679321289,22.3552684783936,21.8062686920166,22.0617694854736,22.0997695922852,22.0350685119629,21.4594688415527,21.7102680206299,21.2064685821533,22.3505687713623,22.1725692749023,22.4979686737061,15,MYD88,IRAK1
FALSE,0,4.50539906819662,Q9CWF2;Q7TMM9,Q9CWF2;Q7TMM9,Tubulin beta-2B chain;Tubulin beta-2A chain,Tubb2b;Tubb2a,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,18,49.953,6,1,1,1,3,NA,16.03586769104,NA,NA,11.2940683364868,NA,NA,NA,15.1669683456421,NA,NA,NA,NA,11.5641689300537,11.0133686065674,12.0138683319092,15,MYD88,IRAK1
FALSE,0.0642901569510936,-0.0453498363494873,Q7TMY4,Q7TMY4,THO complex subunit 7 homolog,Thoc7,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,4,23.715,16,4,4,4,4,14.1450691223145,14.091968536377,14.3067684173584,13.7601690292358,14.4445686340332,14.9900684356689,13.578369140625,13.2014684677124,11.493968963623,10.9827690124512,12.8328685760498,12.5298690795898,13.8743686676025,13.6312685012817,14.3818683624268,14.5978689193726,15,MYD88,IRAK1
FALSE,0.789888263352425,0.924524784088135,Q7TN02,Q7TN02,Mediator of RNA polymerase II transcription subunit 26,Med26,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,2,64.679,14,4,3,3,4,12.481068611145,12.3679685592651,13.6150684356689,11.2353687286377,11.3204689025879,11.7872686386108,NA,10.5898685455322,11.4008684158325,13.4673690795898,11.3119688034058,NA,12.3238687515259,11.6212692260742,10.8489685058594,11.2072687149048,15,MYD88,IRAK1
FALSE,0.284573074595062,0.165124893188477,Q7TN98,Q7TN98,Cytoplasmic polyadenylation element-binding protein 4,Cpeb4,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,6,80.121,16,4,4,4,4,15.2354688644409,15.5179681777954,15.7189683914185,15.135968208313,15.9774684906006,15.1032686233521,14.681468963623,13.3760690689087,14.5434684753418,13.9934692382813,13.9884691238403,14.5827684402466,14.716968536377,15.2382688522339,15.2946681976318,15.6979684829712,15,MYD88,IRAK1
FALSE,0.51580690958842,0.419700145721436,Q7TNC4,Q7TNC4,Putative RNA-binding protein Luc7-like 2,Luc7l2,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,13,46.582,16,4,4,4,4,17.7281684875488,18.8100681304932,18.6028690338135,18.1012687683105,18.1789684295654,18.945068359375,18.7251682281494,18.5649681091309,17.8057689666748,17.6091690063477,17.2139682769775,17.9794692993164,17.1274681091309,18.0147686004639,17.9279689788818,18.4933681488037,15,MYD88,IRAK1
FALSE,0.69593879658506,0.601099967956543,Q7TND5,Q7TND5,Ribosome production factor 1,Rpf1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,5,40.036,16,4,4,4,4,16.4401683807373,17.4771690368652,17.1406688690186,17.5994682312012,16.6482677459717,16.8740692138672,16.5952682495117,17.7331676483154,15.6364688873291,15.9297685623169,15.8750686645508,15.332968711853,15.655668258667,16.5723686218262,16.8293685913086,17.1956691741943,15,MYD88,IRAK1
FALSE,1.02775368321897,0.518675088882446,Q7TNU6,Q7TNU6,Zinc finger protein 250,Znf250,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,2,59.872,15,4,4,3,4,11.3898687362671,11.6912689208984,11.3659687042236,11.1772689819336,11.5376691818237,11.7538690567017,11.6509685516357,12.958568572998,10.814868927002,11.5508689880371,10.4884691238403,NA,10.6467685699463,10.5410690307617,10.7746686935425,11.5871686935425,15,MYD88,IRAK1
FALSE,0.543451682188168,0.687974691390991,Q7TNV0,Q7TNV0,Protein DEK,Dek,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,6,43.158,16,4,4,4,4,17.1265678405762,17.011568069458,17.8882694244385,16.054967880249,17.1237678527832,16.8904685974121,16.2831687927246,18.9987678527832,16.23046875,15.7120685577393,15.2104682922363,14.5061683654785,15.1484689712524,17.3470687866211,16.4504680633545,16.3834686279297,15,MYD88,IRAK1
FALSE,2.21679587538189,1.04795002937317,Q7TPD0,Q7TPD0,Integrator complex subunit 3,Ints3,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,18,117.94,16,4,4,4,4,16.3130683898926,16.1465682983398,16.2787685394287,15.750768661499,14.8251686096191,15.5799684524536,15.0601682662964,14.5608692169189,15.4165687561035,15.6601686477661,14.5780687332153,15.2360687255859,14.4468688964844,15.447868347168,15.2427682876587,15.1598682403564,15,MYD88,IRAK1
FALSE,0.194364186369285,0.207325458526611,Q7TPD1,Q7TPD1,F-box only protein 11,Fbxo11,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,15,103.73,16,4,4,4,4,17.2770690917969,17.9269676208496,18.1677684783936,17.7390689849854,18.0905685424805,17.8854694366455,18.1295680999756,18.2832679748535,17.6284694671631,17.5528678894043,17.4141693115234,17.3885688781738,16.5134677886963,18.0113677978516,17.570068359375,18.1866683959961,15,MYD88,IRAK1
FALSE,0.258657156387492,0.233949184417725,Q7TPH6,Q7TPH6,E3 ubiquitin-protein ligase MYCBP2,Mycbp2,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,70,521.23,16,4,4,4,4,15.2919683456421,16.1132678985596,16.4740676879883,16.2102680206299,16.2247676849365,15.8986682891846,15.8145685195923,15.9439687728882,15.7255687713623,15.1369686126709,15.3089685440063,15.1892681121826,15.1006689071655,16.0746688842773,15.6483688354492,16.3300685882568,15,MYD88,IRAK1
FALSE,1.14871677098748,0.64537525177002,Q7TPM1,Q7TPM1,Protein PRRC2B,Prrc2b,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,28,160.91,16,4,4,4,4,17.1654682159424,17.310567855835,17.9374694824219,17.165168762207,16.9729690551758,16.9309692382813,17.2531681060791,16.8704681396484,17.1311683654785,16.540168762207,16.6792678833008,16.5733680725098,16.1671676635742,17.0539684295654,16.6013679504395,17.1746692657471,15,MYD88,IRAK1
FALSE,2.31853710494688,1.41903519630432,Q7TPQ3,Q7TPQ3,E3 ubiquitin-protein ligase SHPRH,Shprh,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,3,191.49,15,4,4,3,4,11.3944692611694,11.5571689605713,11.0915689468384,11.5218687057495,9.86735916137695,10.417688369751,9.71406841278076,9.8760986328125,9.7678689956665,9.28229904174805,NA,10.6963691711426,9.61886882781982,10.6502685546875,9.30838871002197,10.311408996582,15,MYD88,IRAK1
TRUE,4.07253859751996,3.36289978027344,Q7TPR4;O88990,Q7TPR4,Alpha-actinin-1,Actn1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,41,103.07,16,4,4,4,4,19.9701690673828,20.4918689727783,20.7097682952881,20.6630687713623,19.4787693023682,19.2059688568115,19.5413684844971,18.9953689575195,18.9250679016113,18.771068572998,18.091968536377,18.4402694702148,16.2189693450928,17.3830680847168,17.0897693634033,17.6914691925049,15,MYD88,IRAK1
FALSE,0.0320818816576268,0.0357749462127686,Q7TPV2,Q7TPV2,E3 ubiquitin-protein ligase DZIP3,Dzip3,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,6,138.02,16,4,4,4,4,13.5974683761597,13.2815685272217,14.0640687942505,13.8966684341431,13.9998683929443,13.1332683563232,12.9932689666748,13.6957683563232,13.9807691574097,13.0262689590454,13.5212688446045,13.7335691452026,13.0656690597534,13.3481683731079,13.6418685913086,14.6409683227539,15,MYD88,IRAK1
FALSE,1.0917323027122,0.618974685668945,Q7TPV4,Q7TPV4,Myb-binding protein 1A,Mybbp1a,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,58,152.04,16,4,4,4,4,21.9057693481445,22.3715686798096,22.6095695495605,22.2836685180664,21.8476696014404,21.9611682891846,22.3253688812256,22.4460697174072,22.109468460083,21.6521682739258,21.6871681213379,21.7656688690186,20.9661693572998,21.8924694061279,21.6704692840576,22.1655693054199,15,MYD88,IRAK1
FALSE,0.95295479942705,-1.80988359451294,Q7TQC7,Q7TQC7,G patch domain-containing protein 2,Gpatch2,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,2,58.217,9,2,2,2,3,11.6662683486938,10.6637687683105,NA,NA,12.4931688308716,NA,NA,12.9610691070557,12.5416688919067,NA,NA,12.7198686599731,11.8944692611694,13.7458686828613,NA,13.2843685150146,15,MYD88,IRAK1
FALSE,0.234045295498372,0.433850049972534,Q7TQE6,Q7TQE6,Macoilin,Tmem57,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,1,76.088,10,4,0,2,4,12.6524686813354,12.6352691650391,12.5051689147949,11.6427688598633,NA,NA,NA,NA,NA,11.5008687973022,NA,11.9087686538696,9.82526874542236,12.5481691360474,12.930869102478,12.3959684371948,15,MYD88,IRAK1
FALSE,0.469098611324573,0.401875495910645,Q7TQH0,Q7TQH0,Ataxin-2-like protein,Atxn2l,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,34,110.65,16,4,4,4,4,22.7919692993164,23.0951690673828,23.2943687438965,22.9936695098877,23.0841693878174,22.9643688201904,23.5722694396973,23.5216693878174,23.1373691558838,22.7534694671631,22.8208694458008,22.5890693664551,21.6048679351807,22.8836688995361,22.7083683013916,23.3707695007324,15,MYD88,IRAK1
FALSE,1.21778085708228,1.4424250125885,Q7TQI3,Q7TQI3,Ubiquitin thioesterase OTUB1,Otub1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,2,31.27,16,4,4,4,4,13.0100688934326,14.9848690032959,13.6383686065674,14.3048686981201,14.2644691467285,14.4041690826416,12.6270685195923,13.0557689666748,13.5343685150146,12.4116687774658,12.1543684005737,14.4152688980103,11.2599687576294,12.5126686096191,13.286768913269,13.1090688705444,15,MYD88,IRAK1
FALSE,0.205975475560057,-0.3729248046875,Q7TQI8,Q7TQI8,Testis-specific Y-encoded-like protein 2,Tspyl2,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,3,77.67,16,4,4,4,4,14.1390686035156,13.5767688751221,12.4784688949585,11.0830688476563,13.9916687011719,13.4928684234619,13.3084688186646,13.8599691390991,13.0410690307617,12.786169052124,13.1576690673828,11.8401689529419,12.6115684509277,13.3055686950684,13.0451688766479,13.8067684173584,15,MYD88,IRAK1
FALSE,1.64569018880503,1.68285512924194,Q7TQK1,Q7TQK1,Integrator complex subunit 7,Ints7,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,2,106.86,15,4,3,4,4,12.4906692504883,12.0860691070557,11.6027688980103,12.0275688171387,12.664568901062,NA,10.4212684631348,12.7314691543579,10.338568687439,10.8537683486938,9.5278787612915,10.6767692565918,9.32106876373291,10.1714687347412,11.8140687942505,10.1690492630005,15,MYD88,IRAK1
FALSE,0.74381064690308,0.619249820709229,Q7TQK4,Q7TQK4,Exosome complex component RRP40,Exosc3,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,9,29.546,16,4,4,4,4,18.3060684204102,18.6206684112549,19.6857681274414,18.1567687988281,18.200267791748,18.521167755127,18.2389678955078,18.3983688354492,18.4799690246582,17.1784687042236,17.3151683807373,17.5347690582275,17.9116687774658,18.3586692810059,17.5315685272217,18.4903678894043,15,MYD88,IRAK1
FALSE,0.129771052070848,0.161000490188599,Q7TS74,Q7TS74,Cytoskeleton-associated protein 2-like,Ckap2l,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,11,82.998,16,4,4,4,4,15.2826681137085,16.5624694824219,16.4198684692383,16.3062686920166,15.6455688476563,16.0967693328857,16.9793682098389,17.4574680328369,15.6270685195923,15.2608690261841,15.6545686721802,15.0202684402466,15.0110683441162,16.1824684143066,15.9723682403564,16.7613677978516,15,MYD88,IRAK1
FALSE,0.660862452024746,0.488575458526611,Q7TSC1,Q7TSC1,Protein PRRC2A,Prrc2a,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,75,229.2,16,4,4,4,4,20.4682693481445,20.7228679656982,21.0392684936523,20.8166694641113,20.9212684631348,20.6209678649902,20.5897693634033,20.6813678741455,20.526668548584,20.1263694763184,20.3953685760498,20.3432693481445,19.3664684295654,20.53466796875,20.242769241333,20.9488677978516,15,MYD88,IRAK1
FALSE,0.1648883021459,-0.305283387502035,Q7TSG3,Q7TSG3,F-box only protein 5,Fbxo5,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,1,47.508,11,4,1,3,3,9.76756858825684,10.2522687911987,12.0725688934326,11.5848684310913,9.67954921722412,NA,NA,NA,10.2306690216064,9.62751865386963,NA,10.13196849823,10.7717685699463,NA,10.9826688766479,11.9193687438965,15,MYD88,IRAK1
FALSE,1.15077378467238,0.847425222396851,Q7TSI3,Q7TSI3,Serine/threonine-protein phosphatase 6 regulatory subunit 1,Ppp6r1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,7,94.526,16,4,4,4,4,13.9372692108154,14.7613687515259,14.8271684646606,14.0842685699463,13.9732685089111,14.100869178772,13.2734689712524,13.9549684524536,15.174768447876,14.1789684295654,13.6790685653687,13.9918689727783,12.6384687423706,13.9162683486938,13.9710683822632,13.6945686340332,15,MYD88,IRAK1
FALSE,0.348133635497691,0.333475112915039,Q7TSV9,Q7TSV9,Enkurin domain-containing protein 1,Enkd1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,4,38.966,16,4,4,4,4,14.0621690750122,14.8733682632446,15.1987686157227,15.0726690292358,15.3358688354492,15.2089681625366,15.4620685577393,15.4979686737061,16.4317684173584,15.6103687286377,14.8360681533813,15.4375686645508,13.6111688613892,14.5287685394287,14.5560684204102,15.1770687103271,15,MYD88,IRAK1
FALSE,0.580121478616958,0.335575103759766,Q7TSY8,Q7TSY8,Shugoshin-like 2,Sgol2,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,18,130.28,16,4,4,4,4,15.2434682846069,16.1490688323975,16.0637683868408,15.7583684921265,16.062068939209,16.0727691650391,16.2283687591553,15.9909687042236,15.7261686325073,15.0229682922363,15.2543687820435,15.3025684356689,15.0152683258057,15.6471681594849,15.3721685409546,15.8377685546875,15,MYD88,IRAK1
FALSE,0.923172944786433,1.37937474250793,Q7TT00,Q7TT00,Transcription factor SPT20 homolog,Supt20h,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,3,59.519,16,4,4,4,4,14.2144689559937,15.4917688369751,15.0756683349609,15.3809680938721,14.5861682891846,14.4239692687988,13.901068687439,14.246768951416,15.2212686538696,14.9425687789917,12.9038686752319,13.934268951416,11.6258687973022,14.6554689407349,13.8285684585571,14.5354690551758,15,MYD88,IRAK1
FALSE,0.688918063577057,0.575125217437744,Q7TT28,Q7TT28,RNA exonuclease 1 homolog,Rexo1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,10,130.79,16,4,4,4,4,14.8422689437866,15.3490686416626,15.7909688949585,15.4885683059692,14.6786689758301,14.9891681671143,15.2193689346313,15.6961688995361,14.8721685409546,14.7043685913086,14.5599689483643,14.1613683700562,13.7456684112549,15.1936683654785,15.0026683807373,15.2283687591553,15,MYD88,IRAK1
FALSE,0.75170070063308,0.432449817657471,Q7TT37,Q7TT37,Elongator complex protein 1,Ikbkap,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,28,149.58,16,4,4,4,4,16.9868679046631,17.3286685943604,17.7103691101074,17.0644683837891,17.2471694946289,17.1706676483154,17.3923683166504,17.2995681762695,17.1606693267822,16.4337692260742,16.3716678619385,16.6332683563232,16.1853694915771,16.9194679260254,16.9871692657471,17.2685680389404,15,MYD88,IRAK1
FALSE,1.25304850182723,1.06507468223572,Q7TT79,Q7TT79,Microcephalin,Mcph1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,3,90.372,16,4,4,4,4,13.7662687301636,12.8849687576294,13.6769685745239,12.7225685119629,12.4333686828613,12.7693691253662,10.9062690734863,10.9815683364868,11.4347686767578,12.336968421936,11.3327684402466,11.8590688705444,11.8171691894531,11.5122690200806,12.2888689041138,13.1721687316895,15,MYD88,IRAK1
FALSE,0.117949201669011,-0.220849990844727,Q80SY5,Q80SY5,Pre-mRNA-splicing factor 38B,Prpf38b,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,6,63.752,16,4,4,4,4,15.6677684783936,16.0628681182861,16.9013690948486,16.2994689941406,16.0581684112549,15.2191686630249,15.4712686538696,16.7840690612793,14.7647686004639,14.4952688217163,15.3451681137085,15.3413686752319,14.7174682617188,16.5286693572998,16.7212677001953,17.847469329834,15,MYD88,IRAK1
FALSE,0.317567033385105,0.265900135040283,Q80T69,Q80T69,Round spermatid basic protein 1,Rsbn1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,16,89.25,16,4,4,4,4,18.1171684265137,18.5326690673828,18.8089694976807,18.8257694244385,18.715368270874,18.754768371582,18.6429691314697,18.5520687103271,18.0510692596436,18.1197681427002,18.0248680114746,17.6745681762695,17.4078693389893,18.5846691131592,18.3873691558838,18.8410682678223,15,MYD88,IRAK1
FALSE,1.64085220695763,0.858299970626831,Q80TJ7,Q80TJ7,Histone lysine demethylase PHF8,Phf8,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,13,113.55,16,4,4,4,4,15.7363681793213,16.1959686279297,16.0538692474365,15.8131685256958,15.2156686782837,15.464168548584,16.0357685089111,16.011568069458,15.1867685317993,14.5339689254761,14.7631683349609,14.2093687057495,14.5254688262939,14.7878684997559,15.4012689590454,15.6515684127808,15,MYD88,IRAK1
FALSE,0.476696281462023,-0.391725063323975,Q80TM6,Q80TM6,R3H domain-containing protein 2,R3hdm2,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,5,114.58,15,4,3,4,4,13.8266687393188,14.2816686630249,14.1827688217163,14.1103687286377,14.2130689620972,14.1246690750122,NA,11.082368850708,14.3347692489624,12.7057685852051,12.8870687484741,13.939868927002,13.6976690292358,14.1671686172485,14.7446689605713,15.358868598938,15,MYD88,IRAK1
FALSE,0.118953424239304,0.311662435531616,Q80TM9,Q80TM9,Nischarin,Nisch,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,5,175.01,16,4,4,4,4,9.7373685836792,13.10426902771,12.8493690490723,10.0592184066772,12.1793689727783,9.15985870361328,9.99105834960938,10.924168586731,13.4418687820435,11.6833686828613,8.72064876556396,12.5094690322876,10.0030689239502,11.5176687240601,11.8061685562134,11.1766691207886,15,MYD88,IRAK1
FALSE,0,3.15193303426107,Q80TN4,Q80TN4,DnaJ homolog subfamily C member 16,Dnajc16,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,3,89.135,9,3,2,3,1,NA,11.8471689224243,12.5662689208984,11.1671686172485,NA,NA,12.9685688018799,12.6811685562134,11.6760692596436,NA,10.8049688339233,10.190468788147,8.7082691192627,NA,NA,NA,15,MYD88,IRAK1
FALSE,1.06311408595477,1.9480299949646,Q80TP3,Q80TP3,E3 ubiquitin-protein ligase UBR5,Ubr5,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,6,308.35,15,4,3,4,4,10.8292684555054,11.8867683410645,13.2177686691284,11.3270692825317,9.97825908660889,7.90747833251953,NA,11.9393692016602,11.2743692398071,10.6282691955566,9.87779903411865,10.8964691162109,10.0827684402466,7.55134868621826,11.088568687439,10.7460689544678,15,MYD88,IRAK1
FALSE,0.0968607591106632,0.301699876785278,Q80TV8,Q80TV8,CLIP-associating protein 1,Clasp1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,4,169.23,16,4,4,4,4,10.4550685882568,13.7556686401367,12.9593687057495,11.877368927002,12.9809684753418,11.1040687561035,11.7484683990479,14.5704689025879,12.9258689880371,11.8303689956665,11.4662685394287,12.5049686431885,12.1142692565918,11.6586685180664,9.87376880645752,14.1939687728882,15,MYD88,IRAK1
FALSE,0.0664178503698017,-0.0779504776000977,Q80U58,Q80U58,Pumilio homolog 2,Pum2,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,14,114.31,16,4,4,4,4,16.5234680175781,16.5873680114746,17.004768371582,16.5659694671631,16.7211685180664,16.5074691772461,16.5218677520752,17.3560676574707,17.2361679077148,16.3409690856934,16.5074691772461,16.3272686004639,15.6502685546875,16.7418689727783,17.0466690063477,17.5545692443848,15,MYD88,IRAK1
FALSE,0.726981060216137,0.32242488861084,Q80U70,Q80U70,Polycomb protein Suz12,Suz12,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,16,83.025,16,4,4,4,4,16.2395687103271,16.887767791748,16.7542686462402,17.0276679992676,16.2625694274902,16.7652683258057,16.4514694213867,16.9357681274414,15.7105684280396,15.7437686920166,15.7968683242798,15.9665689468384,16.012767791748,16.5285682678223,16.4926681518555,16.5855693817139,15,MYD88,IRAK1
TRUE,2.29642392430295,3.74425005912781,Q80U72,Q80U72,Protein scribble homolog,Scrib,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,9,174.06,16,4,4,4,4,14.2769689559937,14.573468208313,14.7376689910889,14.3102684020996,13.646068572998,13.3865690231323,13.5979690551758,13.6859683990479,13.6311683654785,13.5500688552856,13.0778684616089,13.1908683776855,8.53326892852783,11.0764684677124,10.591968536377,12.7196683883667,15,MYD88,IRAK1
FALSE,0.683880122409579,0.443300247192383,Q80U78,Q80U78,Pumilio homolog 1,Pum1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,19,126.62,16,4,4,4,4,18.2036685943604,18.5393676757813,18.9664688110352,18.6793689727783,18.211368560791,18.2680683135986,17.4711685180664,18.0038681030273,17.449068069458,17.4566688537598,17.7796688079834,17.9498691558838,17.4937686920166,18.3221683502197,18.0171680450439,18.7825679779053,15,MYD88,IRAK1
FALSE,0.317277734357329,-1.22082471847534,Q80U93,Q80U93,Nuclear pore complex protein Nup214,Nup214,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,7,212.98,16,4,4,4,4,11.1558685302734,11.7462692260742,12.6146688461304,12.1884689331055,11.8175687789917,12.2841691970825,11.2958688735962,12.7973690032959,11.210768699646,11.1890687942505,11.3578691482544,11.5080690383911,10.6896686553955,12.7816686630249,11.3591690063477,17.7580680847168,15,MYD88,IRAK1
FALSE,0.631857668023168,0.460347414016724,Q80UG5,Q80UG5,Septin-9,44448,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,2,65.574,15,4,4,3,4,11.7681684494019,11.0868692398071,11.6538686752319,10.5181684494019,10.9812688827515,10.56480884552,11.2588691711426,11.234468460083,11.0172691345215,11.1346683502197,9.8747386932373,NA,10.8033685684204,11.3291692733765,10.4134683609009,10.6396789550781,15,MYD88,IRAK1
