Significant,-LOG(P-value),Difference,Protein.IDs,Majority.protein.IDs,T:.Protein.names,Gene.names,Symbol.color,Symbol.type,Symbol.size,Show.label,C:.Potential.contami1000t,N:.Peptides,N:.Mol..weight.[kDa],Valid.values,N:.Valid.values.unstim,N:.Valid.values.15.min.stim,N:.Valid.values.30.min.stim,N:.Valid.values.WT.control,FG26..unstim,FG27..unstim,FG29..unstim,FG30..15.min.stim,FG32..15.min.stim,FG33..15.min.stim,FG34..30..min.stim,FG35..30.min.stim,FG36..30.min.stim,FG50.WT.control,FG51.WT.control,FG52.WT.control,FG53.WT.control,ORIGIN,PULLED_PROTEIN,KO
FALSE,0.0570103849088955,0.0705668131510411,Q8CGI1,Q8CGI1,Protein FAM193A,Fam193a,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,4,136.71,12,4,3,4,1,15.8283996582031,15.6669998168945,15.3008003234863,16.6728000640869,15.4056997299194,15.6245002746582,15.1525001525879,16.4526996612549,15.4027004241943,NA,NA,NA,18.8008003234863,30,IRAK1,NONE
FALSE,1.06146678383414,-1.02026685078939,Q8CGK3,Q8CGK3,"Lon protease homolog, mitochondrial",Lonp1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,8,105.84,14,4,3,3,4,17.7627010345459,17.7714996337891,17.3036003112793,16.9162998199463,16.8304996490479,18.2420997619629,15.809700012207,16.6989002227783,17.2684001922607,19.43630027771,19.5396003723145,19.6224002838135,19.4913997650146,30,IRAK1,NONE
FALSE,0.0325550668712751,0.127513567606607,Q8CGN4,Q8CGN4,BCL-6 corepressor,Bcor,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,2,192.63,14,4,3,3,4,14.6489000320435,12.0363998413086,11.2523994445801,14.4448003768921,13.0768995285034,14.5282001495361,11.6218395233154,14.3899002075195,12.308500289917,18.2096004486084,18.6793003082275,18.1303005218506,18.4389991760254,30,IRAK1,NONE
FALSE,0,-3.05669975280762,Q8CGS6,Q8CGS6,DNA polymerase theta,Polq,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,2,280.71,9,3,3,2,1,12.2235994338989,14.1006994247437,12.9504995346069,13.4770994186401,12.9749002456665,10.7069902420044,NA,NA,10.0348997116089,13.4645395278931,NA,NA,NA,30,IRAK1,NONE
FALSE,0,1.31709957122803,Q8CGU1,Q8CGU1,Calcium-binding and coiled-coil domain-containing protein 1,Calcoco1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,1,77.279,3,2,0,1,0,13.2088003158569,NA,NA,NA,NA,NA,NA,NA,14.525899887085,NA,NA,NA,NA,30,IRAK1,NONE
FALSE,0.104159290121418,-0.0839672088623047,Q8CGY8,Q8CGY8,UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit,Ogt,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,20,116.95,16,4,4,4,4,19.9272003173828,19.7320003509521,19.1179008483887,19.5741004943848,19.2693996429443,19.6924991607666,19.8218002319336,19.3794002532959,19.3239994049072,21.6196002960205,22.380500793457,20.8593997955322,21.9011993408203,30,IRAK1,NONE
FALSE,1.15117969271569,0.5357666015625,Q8CGZ0,Q8CGZ0,Calcium homeostasis endoplasmic reticulum protein,Cherp,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,10,106.17,15,4,3,4,4,19.7266998291016,19.2971000671387,19.0949001312256,19.4286003112793,19.827600479126,19.8262996673584,19.7649002075195,20.135799407959,19.8253002166748,23.8610000610352,24.300500869751,23.7334995269775,23.9848003387451,30,IRAK1,NONE
FALSE,0.03164397218526,0.0559835433959961,Q8CH09,Q8CH09,SURP and G-patch domain-containing protein 2,Sugp2,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,4,118.1,13,4,3,2,4,14.2876996994019,12.763599395752,13.5697994232178,13.1673994064331,13.9309997558594,12.8587999343872,13.7792997360229,NA,13.4133996963501,18.6613006591797,18.604700088501,18.4340000152588,17.785400390625,30,IRAK1,NONE
FALSE,0.421122857636397,-0.84820048014323,Q8CH18,Q8CH18,Cell division cycle and apoptosis regulator protein 1,Ccar1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,11,132.06,15,4,4,3,4,21.8873996734619,21.2667007446289,20.7847003936768,21.9608993530273,21.1861991882324,20.9552993774414,18.8994998931885,20.9841003417969,21.5105991363525,24.3276996612549,24.6089000701904,24.2443008422852,24.2341995239258,30,IRAK1,NONE
FALSE,0.332331996346028,-0.333566665649414,Q8CH25,Q8CH25,SAFB-like transcription modulator,Sltm,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,13,116.92,16,4,4,4,4,20.1753005981445,19.9169998168945,19.6914005279541,19.9365005493164,20.0466003417969,19.3388004302979,20.3295001983643,19.4489002227783,19.0046005249023,23.1061992645264,23.6459007263184,23.5086002349854,23.7704010009766,30,IRAK1,NONE
FALSE,1.05865330503856,-0.822266260782879,Q8CH72,Q8CH72,E3 ubiquitin-protein ligase TRIM32,Trim32,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,13,72.057,16,4,4,4,4,18.3957996368408,18.7448997497559,18.1660003662109,17.5415000915527,18.1518993377686,18.0139999389648,17.4822006225586,17.1294994354248,18.2282009124756,20.0445995330811,21.3218994140625,20.0230007171631,21.1434993743896,30,IRAK1,NONE
FALSE,0,NA,Q8CHB8,Q8CHB8,Tubulin polyglutamylase TTLL5,Ttll5,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,2,147.71,8,3,2,0,3,11.3548994064331,NA,13.2053003311157,10.1093301773071,12.9914999008179,NA,NA,NA,NA,15.7115602493286,NA,15.7409801483154,16.6810398101807,30,IRAK1,NONE
FALSE,0,NA,Q8CHG3,Q8CHG3,GRIP and coiled-coil domain-containing protein 2,Gcc2,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,3,194.44,8,2,3,0,3,NA,NA,11.9849996566772,10.1312398910522,10.2431602478027,15.6535005569458,NA,NA,NA,13.9473695755005,NA,13.9518995285034,15.0420398712158,30,IRAK1,NONE
FALSE,0,NA,Q8CHG7,Q8CHG7,Rap guanine nucleotide exchange factor 2,Rapgef2,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,3,166.41,4,3,0,0,1,11.8760995864868,14.104100227356,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.8801002502441,NA,30,IRAK1,NONE
FALSE,1.55908360005915,-2.62746715545654,Q8CHI8,Q8CHI8,E1A-binding protein p400,Ep400,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,18,337.18,13,4,3,4,2,16.5179996490479,16.07080078125,15.5998001098633,15.2174005508423,15.3537998199463,15.7995004653931,14.3199996948242,11.9893999099731,13.9967994689941,16.6005001068115,NA,NA,14.2446699142456,30,IRAK1,NONE
FALSE,0,NA,Q8CHK3,Q8CHK3,Lysophospholipid acyltransferase 7,Mboat7,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,1,53.435,3,3,0,0,0,NA,15.7819004058838,15.4716005325317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,IRAK1,NONE
FALSE,0,NA,Q8CHK4,Q8CHK4,Histone acetyltransferase KAT5,Kat5,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,2,58.597,5,4,0,0,1,17.4141998291016,16.7816009521484,16.3316993713379,NA,NA,NA,NA,NA,NA,NA,NA,17.732400894165,NA,30,IRAK1,NONE
FALSE,0,NA,Q8CHP0,Q8CHP0,Zinc finger CCCH domain-containing protein 3,Zc3h3,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,1,103.22,2,1,1,0,0,NA,NA,NA,NA,13.7586994171143,NA,NA,NA,NA,NA,NA,NA,NA,30,IRAK1,NONE
FALSE,0,NA,Q8CHP6,Q8CHP6,Polyhomeotic-like protein 3,Phc3,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,3,105.35,6,4,2,0,0,14.7462997436523,14.7896003723145,14.7357997894287,14.5409002304077,16.1541996002197,NA,NA,NA,NA,NA,NA,NA,NA,30,IRAK1,NONE
FALSE,0,NA,Q8CHT3,Q8CHT3,Integrator complex subunit 5,Ints5,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,2,108.35,11,4,3,0,4,15.3319997787476,15.2585000991821,14.6463003158569,15.4141998291016,15.4233999252319,14.4039001464844,NA,NA,NA,18.1625995635986,18.6007995605469,19.5769996643066,19.7903995513916,30,IRAK1,NONE
FALSE,0.631548133218333,0.94890022277832,Q8CHW4,Q8CHW4,Translation initiation factor eIF-2B subunit epsilon,Eif2b5,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,9,80.085,16,4,4,4,4,20.9108009338379,20.6578006744385,20.4979991912842,21.3171997070313,20.5897998809814,20.9890995025635,20.7014007568359,21.2852001190186,22.926700592041,21.2924995422363,21.6261005401611,21.7250003814697,21.7134990692139,30,IRAK1,NONE
FALSE,2.69188939846671,0.840132395426433,Q8CHY6,Q8CHY6,Transcriptional repressor p66 alpha,Gatad2a,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,13,67.333,16,4,4,4,4,19.8374004364014,19.7105007171631,19.7877006530762,20.0638008117676,19.5359001159668,19.9993000030518,20.3990001678467,20.6933994293213,20.763599395752,22.7054004669189,23.6609001159668,23.0853996276855,23.1149005889893,30,IRAK1,NONE
FALSE,0,NA,Q8CI03,Q8CI03,FLYWCH-type zinc finger-containing protein 1,Flywch1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,1,77.095,6,3,3,0,0,NA,14.0429000854492,14.0468997955322,13.2968997955322,13.9273996353149,14.8090000152588,NA,NA,NA,NA,NA,NA,NA,30,IRAK1,NONE
FALSE,0.0269446549070873,0.0803664525349923,Q8CI04,Q8CI04,Conserved oligomeric Golgi complex subunit 3,Cog3,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,2,93.282,12,4,3,4,1,13.9191999435425,11.7021999359131,15.0127000808716,13.7175998687744,13.7520999908447,14.0254001617432,13.1984996795654,13.9872999191284,13.6893997192383,NA,17.1096096038818,NA,NA,30,IRAK1,NONE
FALSE,0.0586029431917121,0.106033325195313,Q8CI08,Q8CI08,SLAIN motif-containing protein 2,Slain2,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,7,62.377,15,4,3,4,4,18.2609996795654,18.5932006835938,17.7033004760742,18.2315006256104,18.6910991668701,19.0622997283936,19.0340995788574,17.1716003417969,18.669900894165,23.0137004852295,23.5188007354736,23.1481990814209,23.2747001647949,30,IRAK1,NONE
FALSE,0.883227296193492,-0.636500040690105,Q8CI11,Q8CI11,Guanine nucleotide-binding protein-like 3,Gnl3,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,20,60.786,16,4,4,4,4,21.2266006469727,21.1082992553711,20.1665000915527,21.038200378418,20.6763000488281,20.7716007232666,20.2222003936768,20.171199798584,20.1984996795654,23.8819999694824,24.6368007659912,24.0984001159668,24.2789993286133,30,IRAK1,NONE
FALSE,1.54996954361418,-1.26386706034343,Q8CI32,Q8CI32,BAG family molecular chaperone regulator 5,Bag5,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,9,50.942,15,4,3,4,4,19.0797004699707,19.1770992279053,18.5072994232178,18.992000579834,18.8208999633789,18.6774005889893,17.0366992950439,17.9102993011475,18.0254993438721,21.2413005828857,21.7479000091553,20.7823009490967,20.6242008209229,30,IRAK1,NONE
FALSE,0.158052644387318,-0.139167149861652,Q8CI33,Q8CI33,CWF19-like protein 1,Cwf19l1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,10,60.193,15,4,3,4,4,18.9111995697021,18.4365005493164,18.3775005340576,18.4011993408203,18.7187995910645,19.2355003356934,18.730899810791,18.707799911499,17.8689994812012,20.6105003356934,21.1219997406006,20.7856006622314,21.6637992858887,30,IRAK1,NONE
FALSE,0.125886019483553,0.482399622599285,Q8CI43,Q8CI43,Myosin light chain 6B,Myl6b,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,14,22.749,16,4,4,4,4,25.0298004150391,24.0834007263184,24.1026000976563,25.734899520874,25.1196002960205,25.7068004608154,25.9845008850098,26.5104999542236,22.1679992675781,25.3768997192383,25.2569007873535,24.7217998504639,24.919900894165,30,IRAK1,NONE
TRUE,2.70896886425128,-3.77286593119303,Q8CI51,Q8CI51,PDZ and LIM domain protein 5,Pdlim5,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,15,63.299,16,4,4,4,4,19.2413997650146,19.1112995147705,18.1828994750977,18.1592998504639,18.2886009216309,18.4423007965088,15.807300567627,14.4194002151489,14.9903001785278,20.756799697876,21.6324996948242,20.8917007446289,21.3584995269775,30,IRAK1,NONE
FALSE,0.167267258177288,-0.533266703287762,Q8CI59,Q8CI59,Metalloreductase STEAP3,Steap3,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,8,54.748,16,4,4,4,4,19.7730007171631,16.1306991577148,16.2500991821289,17.6720008850098,17.9873008728027,18.2332000732422,17.1208992004395,16.6800003051758,16.7530994415283,20.9256992340088,18.9428997039795,22.0846004486084,18.546199798584,30,IRAK1,NONE
FALSE,0,NA,Q8CI75,Q8CI75,DIS3-like exonuclease 2,Dis3l2,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,2,97.774,7,4,2,0,1,12.5525999069214,12.90269947052,12.3009996414185,13.2983999252319,NA,14.7831001281738,NA,NA,NA,16.6770706176758,NA,NA,NA,30,IRAK1,NONE
FALSE,0.787907644882215,-0.581799189249676,Q8CI94;Q9WUB3;Q9ET01,Q8CI94,"Glycogen phosphorylase, brain form",Pygb,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,14,96.729,14,4,3,3,4,19.3537998199463,19.0793991088867,19.0834007263184,18.9279003143311,18.6070003509521,19.7059993743896,18.6622009277344,19.1200008392334,17.9890003204346,22.0032005310059,23.1590995788574,22.6088008880615,22.693000793457,30,IRAK1,NONE
FALSE,0,NA,Q8CIE4,Q8CIE4,NA,Parp10,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,2,103.68,6,3,3,0,0,NA,13.4495000839233,12.4728002548218,13.061900138855,12.851300239563,14.7215003967285,NA,NA,NA,NA,NA,NA,NA,30,IRAK1,NONE
FALSE,2.23841583204863,-1.27963320414225,Q8CIE6,Q8CIE6,Coatomer subunit alpha;Xenin;Proxenin,Copa,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,46,138.43,16,4,4,4,4,22.3750991821289,21.9909000396729,21.7847995758057,21.5622997283936,21.3057994842529,21.8432006835938,20.6243991851807,20.5907001495361,21.0967998504639,23.1327991485596,23.8047008514404,23.1515007019043,23.2082004547119,30,IRAK1,NONE
FALSE,0.942723492581774,-1.07613436381022,Q8CIG8,Q8CIG8,Protein arginine N-methyltransferase 5,Prmt5,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,10,72.679,16,4,4,4,4,18.841100692749,18.1508007049561,18.5741004943848,17.1856002807617,17.760799407959,18.4248008728027,17.4897994995117,16.5678997039795,18.279899597168,21.707799911499,21.8504009246826,21.5937004089355,22.4570007324219,30,IRAK1,NONE
FALSE,0,-3.55777009328206,Q8CIG9,Q8CIG9,F-box/LRR-repeat protein 8,Fbxl8,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,2,41.144,9,4,3,2,0,14.7251005172729,13.1612997055054,13.6386995315552,13.7784996032715,14.7503004074097,11.255350112915,NA,NA,10.2839298248291,NA,NA,NA,NA,30,IRAK1,NONE
FALSE,0.841969075448163,0.974232991536457,Q8CIL4,Q8CIL4,Uncharacterized protein C1orf131 homolog,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,1,31.344,12,4,2,3,3,17.1145000457764,16.0778007507324,15.515100479126,16.3884010314941,NA,16.238000869751,16.9356002807617,16.9591007232666,17.7353992462158,NA,22.5415000915527,21.68630027771,22.1702003479004,30,IRAK1,NONE
FALSE,0.402390407835975,-0.609666506449383,Q8CIM8,Q8CIM8,Integrator complex subunit 4,Ints4,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,6,108.19,15,4,3,4,4,15.2951002120972,16.0900993347168,15.4107999801636,16.0426998138428,15.9581003189087,16.4244995117188,16.149299621582,14.2053003311157,14.6124000549316,21.5790004730225,20.5750999450684,20.8519992828369,21.3547992706299,30,IRAK1,NONE
FALSE,0.822240758963048,-1.02199904123942,Q8CIN4;O88643;Q61036,Q8CIN4,Serine/threonine-protein kinase PAK 2;PAK-2p27;PAK-2p34,Pak2,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,7,57.93,9,4,3,2,0,16.5450000762939,16.1704998016357,17.0667991638184,16.778299331665,16.2933006286621,18.2742004394531,NA,15.0179004669189,16.1263008117676,NA,NA,NA,NA,30,IRAK1,NONE
FALSE,2.87199464743534,1.2076670328776,Q8CIP4,Q8CIP4,MAP/microtubule affinity-regulating kinase 4,Mark4,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,2,82.643,12,4,1,3,4,14.8259000778198,14.4393997192383,14.4758996963501,NA,NA,11.8727998733521,15.9128999710083,15.6177005767822,15.8336000442505,18.6749992370605,18.6492004394531,17.293399810791,18.3784008026123,30,IRAK1,NONE
FALSE,0,NA,Q8CIS0,Q8CIS0,Caspase recruitment domain-containing protein 11,Card11,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,4,134.04,8,4,3,0,1,15.8055000305176,13.0071001052856,12.1143999099731,15.0729999542236,14.2121000289917,12.3193998336792,NA,NA,NA,NA,19.0608005523682,NA,NA,30,IRAK1,NONE
FALSE,1.81879797819943,-1.71629953384399,Q8CIV8,Q8CIV8,Tubulin-specific chaperone E,Tbce,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,7,59.085,9,4,3,2,0,18.1461009979248,17.573299407959,17.5410995483398,17.3756999969482,16.9451999664307,15.6008996963501,15.7305002212524,16.343900680542,NA,NA,NA,NA,NA,30,IRAK1,NONE
TRUE,2.63698121319339,3.09290027618408,Q8CIW5,Q8CIW5,"Twinkle protein, mitochondrial",Peo1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,14,76.992,15,4,3,4,4,15.8592004776001,16.1998996734619,17.3017997741699,17.646800994873,17.7061004638672,18.7661991119385,19.5160999298096,19.3812007904053,19.7423000335693,24.1508007049561,24.5909004211426,24.6163997650146,24.2220993041992,30,IRAK1,NONE
FALSE,1.12343101934893,-0.857132593790691,Q8CJ19,Q8CJ19,Protein-methionine sulfoxide oxidase MICAL3,Mical3,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,21,223.72,14,4,3,4,3,18.489200592041,18.175199508667,17.5970993041992,17.8353996276855,17.0708999633789,17.4720993041992,16.8201007843018,17.1996002197266,17.6704006195068,17.5855007171631,17.6089000701904,17.2157001495361,NA,30,IRAK1,NONE
FALSE,0.450329637281316,0.34773381551107,Q8CJ27,Q8CJ27,Abnormal spindle-like microcephaly-associated protein homolog,Aspm,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,21,364.21,16,4,4,4,4,17.6152000427246,16.6124000549316,16.9902992248535,17.3367004394531,17.0738010406494,17.7684001922607,17.4605007171631,17.1287002563477,17.6718997955322,20.1315994262695,20.8633003234863,20.0722999572754,20.4685001373291,30,IRAK1,NONE
FALSE,0.427811248777973,-1.24952348073323,Q8CJ40,Q8CJ40,Rootletin,Crocc,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,20,226.94,15,4,3,4,4,15.7307004928589,14.1820001602173,15.1539001464844,12.4187002182007,12.8990001678467,12.42799949646,14.2476005554199,11.5625295639038,15.5079002380371,22.5139007568359,22.649299621582,22.4242992401123,22.5396003723145,30,IRAK1,NONE
FALSE,1.14622003961463,1.52079963684082,Q8CJF7,Q8CJF7,Protein ELYS,Ahctf1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,30,247.64,15,4,3,4,4,17.5706005096436,16.2413997650146,15.5426998138428,17.4375,16.7933006286621,16.8323993682861,17.7178001403809,17.8584995269775,18.340799331665,23.1406002044678,23.5955009460449,23.3406009674072,23.3535995483398,30,IRAK1,NONE
FALSE,0,NA,Q8CJG1;Q8CJF9;Q8CJF8,Q8CJG1;Q8CJF9;Q8CJF8,Protein argonaute-1;Protein argonaute-3;Protein argonaute-4,Ago1;Ago3;Ago4,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,6,97.213,10,4,1,1,4,13.5985994338989,13.6065998077393,13.4253997802734,NA,NA,14.8284997940063,NA,NA,NA,18.6464996337891,19.4776992797852,18.7129993438721,19.3085994720459,30,IRAK1,NONE
FALSE,0.0680647445115396,-0.0380007425943987,Q8CJG0,Q8CJG0,Protein argonaute-2,Ago2,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,20,97.303,16,4,4,4,4,18.7434997558594,18.6895008087158,18.9922008514404,18.3227996826172,18.2991008758545,18.9778003692627,19.0946006774902,18.5128993988037,18.7036991119385,23.2817001342773,23.8724994659424,23.3036994934082,23.5702991485596,30,IRAK1,NONE
FALSE,1.64012925641862,-1.00229994455973,Q8JZK9,Q8JZK9,"Hydroxymethylglutaryl-CoA synthase, cytoplasmic",Hmgcs1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,4,57.568,12,4,3,3,2,17.5060997009277,17.4694995880127,17.1032009124756,17.0631999969482,16.8679008483887,17.5911998748779,16.8190002441406,16.2812004089355,15.9716997146606,15.4652404785156,NA,NA,15.8943405151367,30,IRAK1,NONE
FALSE,1.85105300069556,-1.14249928792318,Q8JZM7,Q8JZM7,Parafibromin,Cdc73,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,19,60.576,15,4,3,4,4,20.1196002960205,19.8236999511719,19.5802993774414,19.3400001525879,18.6805992126465,19.8136005401611,18.9859008789063,18.8567008972168,18.2534999847412,21.392599105835,22.5053005218506,21.7164993286133,22.4438991546631,30,IRAK1,NONE
FALSE,0.181546942364406,-0.717282931009928,Q8JZN5,Q8JZN5,"Acyl-CoA dehydrogenase family member 9, mitochondrial",Acad9,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,6,68.721,13,4,3,2,4,17.0564994812012,15.9656000137329,13.9435997009277,15.9491004943848,16.6247005462646,16.7430992126465,NA,13.7642002105713,16.1117000579834,20.6587009429932,21.1233997344971,19.5835990905762,20.8139991760254,30,IRAK1,NONE
FALSE,0.876629981668214,-0.867400487263996,Q8JZN7,Q8JZN7,Mitochondrial Rho GTPase 2,Rhot2,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,4,69.07,12,4,3,3,2,16.7366008758545,17.5109004974365,16.949800491333,16.7660007476807,15.6206998825073,16.461799621582,16.1559009552002,15.5300998687744,16.9090995788574,NA,19.2604999542236,NA,18.7304992675781,30,IRAK1,NONE
FALSE,2.59827484253151,1.77500041325887,Q8JZP9,Q8JZP9,GAS2-like protein 1,Gas2l1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,1,72.41,10,4,3,2,1,12.0745000839233,12.4188995361328,12.2740001678467,13.8557996749878,13.6140995025635,14.1073999404907,NA,13.8470001220703,14.2146005630493,NA,17.7346000671387,NA,NA,30,IRAK1,NONE
FALSE,0,NA,Q8JZQ2,Q8JZQ2,AFG3-like protein 2,Afg3l2,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,6,89.518,7,4,3,0,0,16.6461009979248,16.2247009277344,15.7540998458862,14.4624004364014,13.8864994049072,12.5159997940063,NA,NA,NA,NA,NA,NA,NA,30,IRAK1,NONE
FALSE,1.60865972828138,-0.984867095947266,Q8JZQ9,Q8JZQ9,Eukaryotic translation initiation factor 3 subunit B,Eif3b,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,28,91.369,16,4,4,4,4,21.8304996490479,21.5948009490967,21.3889999389648,20.7798004150391,21.0862007141113,21.7660007476807,20.9668998718262,20.1352996826172,20.7574996948242,25.418399810791,25.6065006256104,25.4232006072998,25.6707000732422,30,IRAK1,NONE
FALSE,0.36982528442283,-0.282166163126629,Q8JZR0;P41216,Q8JZR0,Long-chain-fatty-acid--CoA ligase 5,Acsl5,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,11,76.205,15,4,3,4,4,19.7008991241455,19.1198997497559,18.8076992034912,18.6854000091553,19.0876007080078,19.6417999267578,19.2259998321533,18.9608993530273,18.595100402832,21.3642997741699,21.2138996124268,20.7187995910645,21.9619007110596,30,IRAK1,NONE
FALSE,1.03043545478842,-0.697300593058269,Q8JZS6,Q8JZS6,NEDD4-binding protein 2-like 2,N4bp2l2,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,5,66.25,15,4,3,4,4,18.6016998291016,17.5780010223389,17.9876003265381,18.0085010528564,16.9489994049072,18.0512008666992,17.2455997467041,17.2479000091553,17.5818996429443,18.531099319458,18.8763008117676,17.5790004730225,19.986400604248,30,IRAK1,NONE
FALSE,1.63425465949174,-1.30500030517578,Q8JZU2,Q8JZU2,"Tricarboxylate transport protein, mitochondrial",Slc25a1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,7,33.931,15,4,3,4,4,20.6319007873535,19.6452007293701,19.5375995635986,20.3512001037598,19.0919990539551,18.9237995147705,18.834400177002,18.6033992767334,18.4619007110596,21.9815998077393,22.781400680542,22.3572998046875,22.3477993011475,30,IRAK1,NONE
FALSE,0.469141300452967,-0.823767344156902,Q8JZX3,Q8JZX3,POC1 centriolar protein homolog A,Poc1a,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,9,45.125,15,4,3,4,4,19.1263008117676,19.1516990661621,17.2394008636475,17.9087009429932,19.3645992279053,19.286600112915,17.4090003967285,17.1292991638184,18.5077991485596,24.0060005187988,24.1368999481201,24.4218997955322,24.1019992828369,30,IRAK1,NONE
FALSE,0.597109123586995,0.726433436075844,Q8JZX4,Q8JZX4,Splicing factor 45,Rbm17,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,5,45.303,15,4,3,4,4,17.5435009002686,18.5072994232178,16.7360992431641,16.9710006713867,17.5209999084473,18.5953006744385,18.6844997406006,18.202299118042,18.0794010162354,24.1599006652832,24.7525997161865,24.1032009124756,24.1693992614746,30,IRAK1,NONE
